Level	Rule Name	Subject	Property	Value
WARN	missing_definition	obo:OCCO_39202000	IAO:0000115	
WARN	missing_definition	obo:OCCO_39300000	IAO:0000115	
WARN	missing_definition	obo:OCCO_39301000	IAO:0000115	
WARN	missing_definition	obo:OCCO_39302000	IAO:0000115	
WARN	missing_definition	obo:OCCO_39303000	IAO:0000115	
WARN	missing_definition	obo:OCCO_39309000	IAO:0000115	
WARN	missing_definition	obo:OCCO_39400000	IAO:0000115	
WARN	missing_definition	obo:OCCO_39401000	IAO:0000115	
WARN	missing_definition	obo:OCCO_39402000	IAO:0000115	
WARN	missing_definition	obo:OCCO_39403000	IAO:0000115	
WARN	missing_definition	obo:OCCO_39500000	IAO:0000115	
WARN	missing_definition	obo:OCCO_39501000	IAO:0000115	
WARN	missing_definition	obo:OCCO_39509000	IAO:0000115	
WARN	missing_definition	obo:OCCO_39600000	IAO:0000115	
WARN	missing_definition	obo:OCCO_39601000	IAO:0000115	
WARN	missing_definition	obo:OCCO_39700000	IAO:0000115	
WARN	missing_definition	obo:OCCO_39701000	IAO:0000115	
WARN	missing_definition	obo:OCCO_39900000	IAO:0000115	
WARN	missing_definition	obo:OCCO_39901000	IAO:0000115	
WARN	missing_definition	obo:OCCO_39903000	IAO:0000115	
WARN	missing_definition	obo:OCCO_39904000	IAO:0000115	
WARN	missing_definition	obo:OCCO_39909000	IAO:0000115	
WARN	missing_definition	obo:OCCO_41000000	IAO:0000115	
WARN	missing_definition	obo:OCCO_41100000	IAO:0000115	
WARN	missing_definition	obo:OCCO_41101000	IAO:0000115	
WARN	missing_definition	obo:OCCO_41200000	IAO:0000115	
WARN	missing_definition	obo:OCCO_41201000	IAO:0000115	
WARN	missing_definition	obo:OCCO_41202000	IAO:0000115	
WARN	missing_definition	obo:OCCO_41203000	IAO:0000115	
WARN	missing_definition	obo:OCCO_41300000	IAO:0000115	
WARN	missing_definition	obo:OCCO_41301000	IAO:0000115	
WARN	missing_definition	obo:OCCO_41302000	IAO:0000115	
WARN	missing_definition	obo:OCCO_41303000	IAO:0000115	
WARN	missing_definition	obo:OCCO_41304000	IAO:0000115	
WARN	missing_definition	obo:OCCO_41309000	IAO:0000115	
WARN	missing_definition	obo:OCCO_41400000	IAO:0000115	
WARN	missing_definition	obo:OCCO_41401000	IAO:0000115	
WARN	missing_definition	obo:OCCO_41900000	IAO:0000115	
WARN	missing_definition	obo:OCCO_41901000	IAO:0000115	
WARN	missing_definition	obo:OCCO_41902000	IAO:0000115	
WARN	missing_definition	obo:OCCO_41903000	IAO:0000115	
WARN	missing_definition	obo:OCCO_41904000	IAO:0000115	
WARN	missing_definition	obo:OCCO_41909000	IAO:0000115	
WARN	missing_definition	obo:OCCO_43000000	IAO:0000115	
WARN	missing_definition	obo:OCCO_43100000	IAO:0000115	
WARN	missing_definition	obo:OCCO_43101000	IAO:0000115	
WARN	missing_definition	obo:OCCO_43200000	IAO:0000115	
WARN	missing_definition	obo:OCCO_43201000	IAO:0000115	
WARN	missing_definition	obo:OCCO_43202000	IAO:0000115	
WARN	missing_definition	obo:OCCO_43209000	IAO:0000115	
WARN	missing_definition	obo:OCCO_43300000	IAO:0000115	
WARN	missing_definition	obo:OCCO_43301000	IAO:0000115	
WARN	missing_definition	obo:OCCO_43302000	IAO:0000115	
WARN	missing_definition	obo:OCCO_43303000	IAO:0000115	
WARN	missing_definition	obo:OCCO_43304000	IAO:0000115	
WARN	missing_definition	obo:OCCO_43305000	IAO:0000115	
WARN	missing_definition	obo:OCCO_43306000	IAO:0000115	
WARN	missing_definition	obo:OCCO_43307000	IAO:0000115	
WARN	missing_definition	obo:OCCO_43309000	IAO:0000115	
WARN	missing_definition	obo:OCCO_43400000	IAO:0000115	
WARN	missing_definition	obo:OCCO_43401000	IAO:0000115	
WARN	missing_definition	obo:OCCO_43402000	IAO:0000115	
WARN	missing_definition	obo:OCCO_43403000	IAO:0000115	
WARN	missing_definition	obo:OCCO_43404000	IAO:0000115	
WARN	missing_definition	obo:OCCO_43405000	IAO:0000115	
WARN	missing_definition	obo:OCCO_43406000	IAO:0000115	
WARN	missing_definition	obo:OCCO_43407000	IAO:0000115	
WARN	missing_definition	obo:OCCO_43408000	IAO:0000115	
WARN	missing_definition	obo:OCCO_43411000	IAO:0000115	
WARN	missing_definition	obo:OCCO_43412000	IAO:0000115	
WARN	missing_definition	obo:OCCO_43413000	IAO:0000115	
WARN	missing_definition	obo:OCCO_43414000	IAO:0000115	
WARN	missing_definition	obo:OCCO_43415000	IAO:0000115	
WARN	missing_definition	obo:OCCO_43416000	IAO:0000115	
WARN	missing_definition	obo:OCCO_43417000	IAO:0000115	
WARN	missing_definition	obo:OCCO_43418000	IAO:0000115	
WARN	missing_definition	obo:OCCO_43419000	IAO:0000115	
WARN	missing_definition	obo:OCCO_43500000	IAO:0000115	
WARN	missing_definition	obo:OCCO_43501000	IAO:0000115	
WARN	missing_definition	obo:OCCO_43502000	IAO:0000115	
WARN	missing_definition	obo:OCCO_43503000	IAO:0000115	
WARN	missing_definition	obo:OCCO_43504000	IAO:0000115	
WARN	missing_definition	obo:OCCO_43505000	IAO:0000115	
WARN	missing_definition	obo:OCCO_43506000	IAO:0000115	
WARN	missing_definition	obo:OCCO_43507000	IAO:0000115	
WARN	missing_definition	obo:OCCO_43511000	IAO:0000115	
WARN	missing_definition	obo:OCCO_43600000	IAO:0000115	
WARN	missing_definition	obo:OCCO_43601000	IAO:0000115	
WARN	missing_definition	obo:OCCO_43900000	IAO:0000115	
WARN	missing_definition	obo:OCCO_43902000	IAO:0000115	
WARN	missing_definition	obo:OCCO_43903000	IAO:0000115	
WARN	missing_definition	obo:OCCO_43904000	IAO:0000115	
WARN	missing_definition	obo:OCCO_43905000	IAO:0000115	
WARN	missing_definition	obo:OCCO_43906000	IAO:0000115	
WARN	missing_definition	obo:OCCO_43907000	IAO:0000115	
WARN	missing_definition	obo:OCCO_43908000	IAO:0000115	
WARN	missing_definition	obo:OCCO_43911000	IAO:0000115	
WARN	missing_definition	obo:OCCO_43919000	IAO:0000115	
WARN	missing_definition	obo:OCCO_45000000	IAO:0000115	
WARN	missing_definition	obo:OCCO_45100000	IAO:0000115	
WARN	missing_definition	obo:OCCO_45101000	IAO:0000115	
WARN	missing_definition	obo:OCCO_45200000	IAO:0000115	
WARN	missing_definition	obo:OCCO_45201000	IAO:0000115	
WARN	missing_definition	obo:OCCO_45202000	IAO:0000115	
WARN	missing_definition	obo:OCCO_45204000	IAO:0000115	
WARN	missing_definition	obo:OCCO_45209000	IAO:0000115	
WARN	missing_definition	obo:OCCO_45300000	IAO:0000115	
WARN	missing_definition	obo:OCCO_45303000	IAO:0000115	
WARN	missing_definition	obo:OCCO_45400000	IAO:0000115	
WARN	missing_definition	obo:OCCO_45401000	IAO:0000115	
WARN	missing_definition	obo:OCCO_45402000	IAO:0000115	
WARN	missing_definition	obo:OCCO_47000000	IAO:0000115	
WARN	missing_definition	obo:OCCO_47100000	IAO:0000115	
WARN	missing_definition	obo:OCCO_47101000	IAO:0000115	
WARN	missing_definition	obo:OCCO_47200000	IAO:0000115	
WARN	missing_definition	obo:OCCO_47201000	IAO:0000115	
WARN	missing_definition	obo:OCCO_47202000	IAO:0000115	
WARN	missing_definition	obo:OCCO_47203000	IAO:0000115	
WARN	missing_definition	obo:OCCO_47204000	IAO:0000115	
WARN	missing_definition	obo:OCCO_47205000	IAO:0000115	
WARN	missing_definition	obo:OCCO_47206000	IAO:0000115	
WARN	missing_definition	obo:OCCO_47207000	IAO:0000115	
WARN	missing_definition	obo:OCCO_47208000	IAO:0000115	
WARN	missing_definition	obo:OCCO_47211000	IAO:0000115	
WARN	missing_definition	obo:OCCO_47212000	IAO:0000115	
WARN	missing_definition	obo:OCCO_47213000	IAO:0000115	
WARN	missing_definition	obo:OCCO_47214000	IAO:0000115	
WARN	missing_definition	obo:OCCO_47215000	IAO:0000115	
WARN	missing_definition	obo:OCCO_47216000	IAO:0000115	
WARN	missing_definition	obo:OCCO_47217000	IAO:0000115	
WARN	missing_definition	obo:OCCO_47218000	IAO:0000115	
WARN	missing_definition	obo:OCCO_47221000	IAO:0000115	
WARN	missing_definition	obo:OCCO_47222000	IAO:0000115	
WARN	missing_definition	obo:OCCO_47223000	IAO:0000115	
WARN	missing_definition	obo:OCCO_47300000	IAO:0000115	
WARN	missing_definition	obo:OCCO_47301000	IAO:0000115	
WARN	missing_definition	obo:OCCO_47400000	IAO:0000115	
WARN	missing_definition	obo:OCCO_47401000	IAO:0000115	
WARN	missing_definition	obo:OCCO_47402000	IAO:0000115	
WARN	missing_definition	obo:OCCO_47403000	IAO:0000115	
WARN	missing_definition	obo:OCCO_47404000	IAO:0000115	
WARN	missing_definition	obo:OCCO_47405000	IAO:0000115	
WARN	missing_definition	obo:OCCO_47406000	IAO:0000115	
WARN	missing_definition	obo:OCCO_47407000	IAO:0000115	
WARN	missing_definition	obo:OCCO_47409000	IAO:0000115	
WARN	missing_definition	obo:OCCO_47500000	IAO:0000115	
WARN	missing_definition	obo:OCCO_47501000	IAO:0000115	
WARN	missing_definition	obo:OCCO_47502000	IAO:0000115	
WARN	missing_definition	obo:OCCO_47503000	IAO:0000115	
WARN	missing_definition	obo:OCCO_47504000	IAO:0000115	
WARN	missing_definition	obo:OCCO_47505000	IAO:0000115	
WARN	missing_definition	obo:OCCO_47507000	IAO:0000115	
WARN	missing_definition	obo:OCCO_47508000	IAO:0000115	
WARN	missing_definition	obo:OCCO_47509000	IAO:0000115	
WARN	missing_definition	obo:OCCO_49000000	IAO:0000115	
WARN	missing_definition	obo:OCCO_49100000	IAO:0000115	
WARN	missing_definition	obo:OCCO_49101000	IAO:0000115	
WARN	missing_definition	obo:OCCO_49200000	IAO:0000115	
WARN	missing_definition	obo:OCCO_49201000	IAO:0000115	
WARN	missing_definition	obo:OCCO_49202000	IAO:0000115	
WARN	missing_definition	obo:OCCO_49209000	IAO:0000115	
WARN	missing_definition	obo:OCCO_49300000	IAO:0000115	
WARN	missing_definition	obo:OCCO_49301000	IAO:0000115	
WARN	missing_definition	obo:OCCO_49302000	IAO:0000115	
WARN	missing_definition	obo:OCCO_49303000	IAO:0000115	
WARN	missing_definition	obo:OCCO_49304000	IAO:0000115	
WARN	missing_definition	obo:OCCO_49305000	IAO:0000115	
WARN	missing_definition	obo:OCCO_49309000	IAO:0000115	
WARN	missing_definition	obo:OCCO_49900000	IAO:0000115	
WARN	missing_definition	obo:OCCO_49901000	IAO:0000115	
WARN	missing_definition	obo:OCCO_49902000	IAO:0000115	
WARN	missing_definition	obo:OCCO_49903000	IAO:0000115	
WARN	missing_definition	obo:OCCO_49904000	IAO:0000115	
WARN	missing_definition	obo:OCCO_49905000	IAO:0000115	
WARN	missing_definition	obo:OCCO_49906000	IAO:0000115	
WARN	missing_definition	obo:OCCO_49907000	IAO:0000115	
WARN	missing_definition	obo:OCCO_49908000	IAO:0000115	
WARN	missing_definition	obo:OCCO_49909000	IAO:0000115	
WARN	missing_definition	obo:OCCO_51000000	IAO:0000115	
WARN	missing_definition	obo:OCCO_51100000	IAO:0000115	
WARN	missing_definition	obo:OCCO_51101000	IAO:0000115	
WARN	missing_definition	obo:OCCO_51200000	IAO:0000115	
WARN	missing_definition	obo:OCCO_51201000	IAO:0000115	
WARN	missing_definition	obo:OCCO_51202000	IAO:0000115	
WARN	missing_definition	obo:OCCO_51203000	IAO:0000115	
WARN	missing_definition	obo:OCCO_51204000	IAO:0000115	
WARN	missing_definition	obo:OCCO_51205000	IAO:0000115	
WARN	missing_definition	obo:OCCO_51206000	IAO:0000115	
WARN	missing_definition	obo:OCCO_51209000	IAO:0000115	
WARN	missing_definition	obo:OCCO_51300000	IAO:0000115	
WARN	missing_definition	obo:OCCO_51301000	IAO:0000115	
WARN	missing_definition	obo:OCCO_51302000	IAO:0000115	
WARN	missing_definition	obo:OCCO_51309000	IAO:0000115	
WARN	missing_definition	obo:OCCO_51400000	IAO:0000115	
WARN	missing_definition	obo:OCCO_51402000	IAO:0000115	
WARN	missing_definition	obo:OCCO_51403000	IAO:0000115	
WARN	missing_definition	obo:OCCO_51404000	IAO:0000115	
WARN	missing_definition	obo:OCCO_51405000	IAO:0000115	
WARN	missing_definition	obo:OCCO_51406000	IAO:0000115	
WARN	missing_definition	obo:OCCO_51407000	IAO:0000115	
WARN	missing_definition	obo:OCCO_51408000	IAO:0000115	
WARN	missing_definition	obo:OCCO_51411000	IAO:0000115	
WARN	missing_definition	obo:OCCO_51412000	IAO:0000115	
WARN	missing_definition	obo:OCCO_51419000	IAO:0000115	
WARN	missing_definition	obo:OCCO_51510000	IAO:0000115	
WARN	missing_definition	obo:OCCO_51511000	IAO:0000115	
WARN	missing_definition	obo:OCCO_51600000	IAO:0000115	
WARN	missing_definition	obo:OCCO_51601000	IAO:0000115	
WARN	missing_definition	obo:OCCO_51602000	IAO:0000115	
WARN	missing_definition	obo:OCCO_51603000	IAO:0000115	
WARN	missing_definition	obo:OCCO_51604000	IAO:0000115	
WARN	missing_definition	obo:OCCO_51605000	IAO:0000115	
WARN	missing_definition	obo:OCCO_51606000	IAO:0000115	
WARN	missing_definition	obo:OCCO_51609000	IAO:0000115	
WARN	missing_definition	obo:OCCO_51700000	IAO:0000115	
WARN	missing_definition	obo:OCCO_51701000	IAO:0000115	
WARN	missing_definition	obo:OCCO_51702000	IAO:0000115	
WARN	missing_definition	obo:OCCO_51703000	IAO:0000115	
WARN	missing_definition	obo:OCCO_51704000	IAO:0000115	
WARN	missing_definition	obo:OCCO_51709000	IAO:0000115	
WARN	missing_definition	obo:OCCO_51800000	IAO:0000115	
WARN	missing_definition	obo:OCCO_51801000	IAO:0000115	
WARN	missing_definition	obo:OCCO_51802000	IAO:0000115	
WARN	missing_definition	obo:OCCO_51803000	IAO:0000115	
WARN	missing_definition	obo:OCCO_51809000	IAO:0000115	
WARN	missing_definition	obo:OCCO_51900000	IAO:0000115	
WARN	missing_definition	obo:OCCO_51901000	IAO:0000115	
WARN	missing_definition	obo:OCCO_51902000	IAO:0000115	
WARN	missing_definition	obo:OCCO_51903000	IAO:0000115	
WARN	missing_definition	obo:OCCO_51904000	IAO:0000115	
WARN	missing_definition	obo:OCCO_51905000	IAO:0000115	
WARN	missing_definition	obo:OCCO_51906000	IAO:0000115	
WARN	missing_definition	obo:OCCO_51907000	IAO:0000115	
WARN	missing_definition	obo:OCCO_51908000	IAO:0000115	
WARN	missing_definition	obo:OCCO_51911000	IAO:0000115	
WARN	missing_definition	obo:OCCO_51912000	IAO:0000115	
WARN	missing_definition	obo:OCCO_51914000	IAO:0000115	
WARN	missing_definition	obo:OCCO_51915000	IAO:0000115	
WARN	missing_definition	obo:OCCO_51916000	IAO:0000115	
WARN	missing_definition	obo:OCCO_51919000	IAO:0000115	
WARN	missing_definition	obo:OCCO_53000000	IAO:0000115	
WARN	missing_definition	obo:OCCO_53100000	IAO:0000115	
WARN	missing_definition	obo:OCCO_53104000	IAO:0000115	
WARN	missing_definition	obo:OCCO_53200000	IAO:0000115	
WARN	missing_definition	obo:OCCO_53201000	IAO:0000115	
WARN	missing_definition	obo:OCCO_53202000	IAO:0000115	
WARN	missing_definition	obo:OCCO_53203000	IAO:0000115	
WARN	missing_definition	obo:OCCO_53300000	IAO:0000115	
WARN	missing_definition	obo:OCCO_53301000	IAO:0000115	
WARN	missing_definition	obo:OCCO_53303000	IAO:0000115	
WARN	missing_definition	obo:OCCO_53305000	IAO:0000115	
WARN	missing_definition	obo:OCCO_53309000	IAO:0000115	
WARN	missing_definition	obo:OCCO_53400000	IAO:0000115	
WARN	missing_definition	obo:OCCO_53401000	IAO:0000115	
WARN	missing_definition	obo:OCCO_53402000	IAO:0000115	
WARN	missing_definition	obo:OCCO_53403000	IAO:0000115	
WARN	missing_definition	obo:OCCO_53404000	IAO:0000115	
WARN	missing_definition	obo:OCCO_53409000	IAO:0000115	
WARN	missing_definition	obo:OCCO_53500000	IAO:0000115	
WARN	missing_definition	obo:OCCO_53501000	IAO:0000115	
WARN	missing_definition	obo:OCCO_53502000	IAO:0000115	
WARN	missing_definition	obo:OCCO_53503000	IAO:0000115	
WARN	missing_definition	obo:OCCO_53600000	IAO:0000115	
WARN	missing_definition	obo:OCCO_53601000	IAO:0000115	
WARN	missing_definition	obo:OCCO_53602000	IAO:0000115	
WARN	missing_definition	obo:OCCO_53603000	IAO:0000115	
WARN	missing_definition	obo:OCCO_53604000	IAO:0000115	
WARN	missing_definition	obo:OCCO_53605000	IAO:0000115	
WARN	missing_definition	obo:OCCO_53606000	IAO:0000115	
WARN	missing_definition	obo:OCCO_53609000	IAO:0000115	
WARN	missing_definition	obo:OCCO_53700000	IAO:0000115	
WARN	missing_definition	obo:OCCO_53701000	IAO:0000115	
WARN	missing_definition	obo:OCCO_53702000	IAO:0000115	
WARN	missing_definition	obo:OCCO_53703000	IAO:0000115	
WARN	missing_definition	obo:OCCO_53704000	IAO:0000115	
WARN	missing_definition	obo:OCCO_53705000	IAO:0000115	
WARN	missing_definition	obo:OCCO_53706000	IAO:0000115	
WARN	missing_definition	obo:OCCO_53707000	IAO:0000115	
WARN	missing_definition	obo:OCCO_53708000	IAO:0000115	
WARN	missing_definition	obo:OCCO_53712000	IAO:0000115	
WARN	missing_definition	obo:OCCO_53719000	IAO:0000115	
WARN	missing_definition	obo:OCCO_55000000	IAO:0000115	
WARN	missing_definition	obo:OCCO_55100000	IAO:0000115	
WARN	missing_definition	obo:OCCO_55101000	IAO:0000115	
WARN	missing_definition	obo:OCCO_55200000	IAO:0000115	
WARN	missing_definition	obo:OCCO_55201000	IAO:0000115	
WARN	missing_definition	obo:OCCO_55300000	IAO:0000115	
WARN	missing_definition	obo:OCCO_55301000	IAO:0000115	
WARN	missing_definition	OMRSE:00000048	IAO:0000115	
WARN	missing_definition	RO:0000092	IAO:0000115	
WARN	missing_obsolete_label	RO:0004096	rdfs:label	DEPRECATED inheres in@en
WARN	missing_obsolete_label	RO:0004097	rdfs:label	DEPRECATED bearer of@en
WARN	missing_subset_declaration	blank node	rdfs:subPropertyOf	
INFO	lowercase_definition	BFO:0000004	IAO:0000115	b is an independent continuant = Def. b is a continuant which is such that there is no c and no t such that b s-depends_on c at t. (axiom label in BFO2 Reference: [017-002])@en
INFO	lowercase_definition	BFO:0000015	IAO:0000115	p is a process = Def. p is an occurrent that has temporal proper parts and for some time t, p s-depends_on some material entity at t. (axiom label in BFO2 Reference: [083-003])@en
INFO	lowercase_definition	BFO:0000016	IAO:0000600	b is a disposition means: b is a realizable entity & b’s bearer is some material entity & b is such that if it ceases to exist, then its bearer is physically changed, & b’s realization occurs when and because this bearer is in some special physical circumstances, & this realization occurs in virtue of the bearer’s physical make-up. (axiom label in BFO2 Reference: [062-002])@en
INFO	lowercase_definition	BFO:0000019	IAO:0000600	a quality is a specifically dependent continuant that, in contrast to roles and dispositions, does not require any further process in order to be realized. (axiom label in BFO2 Reference: [055-001])@en
INFO	lowercase_definition	BFO:0000020	IAO:0000115	b is a specifically dependent continuant = Def. b is a continuant & there is some independent continuant c which is not a spatial region and which is such that b s-depends_on c at every time t during the course of b’s existence. (axiom label in BFO2 Reference: [050-003])@en
INFO	lowercase_definition	BFO:0000023	IAO:0000600	b is a role means: b is a realizable entity & b exists because there is some single bearer that is in some special physical, social, or institutional set of circumstances in which this bearer does not have to be& b is not such that, if it ceases to exist, then the physical make-up of the bearer is thereby changed. (axiom label in BFO2 Reference: [061-001])@en
INFO	lowercase_definition	BFO:0000024	IAO:0000600	b is a fiat object part = Def. b is a material entity which is such that for all times t, if b exists at t then there is some object c such that b proper continuant_part of  c at t and c is demarcated from the remainder of c by a two-dimensional continuant fiat boundary. (axiom label in BFO2 Reference: [027-004])@en
INFO	lowercase_definition	BFO:0000027	IAO:0000600	b is an object aggregate means: b is a material entity consisting exactly of a plurality of objects as member_parts at all times at which b exists. (axiom label in BFO2 Reference: [025-004])@en
INFO	lowercase_definition	BFO:0000029	IAO:0000600	b is a site means: b is a three-dimensional immaterial entity that is (partially or wholly) bounded by a material entity or it is a three-dimensional immaterial part thereof. (axiom label in BFO2 Reference: [034-002])@en
INFO	lowercase_definition	BFO:0000030	IAO:0000600	b is an object means: b is a material entity which manifests causal unity of one or other of the types CUn listed above & is of a type (a material universal) instances of which are maximal relative to this criterion of causal unity. (axiom label in BFO2 Reference: [024-001])@en
INFO	lowercase_definition	BFO:0000031	IAO:0000115	b is a generically dependent continuant = Def. b is a continuant that g-depends_on one or more other entities. (axiom label in BFO2 Reference: [074-001])@en
INFO	lowercase_definition	BFO:0000035	IAO:0000115	p is a process boundary =Def. p is a temporal part of a process & p has no proper temporal parts. (axiom label in BFO2 Reference: [084-001])@en
INFO	lowercase_definition	BFO:0000050	IAO:0000115	a core relation that holds between a part and its whole@en
INFO	lowercase_definition	BFO:0000051	IAO:0000115	a core relation that holds between a whole and its part@en
INFO	lowercase_definition	BFO:0000054	IAO:0000600	[copied from inverse property 'realizes'] to say that b realizes c at t is to assert that there is some material entity d & b is a process which has participant d at t & c is a disposition or role of which d is bearer_of at t& the type instantiated by b is correlated with the type instantiated by c. (axiom label in BFO2 Reference: [059-003])@en
INFO	lowercase_definition	BFO:0000055	IAO:0000600	to say that b realizes c at t is to assert that there is some material entity d & b is a process which has participant d at t & c is a disposition or role of which d is bearer_of at t& the type instantiated by b is correlated with the type instantiated by c. (axiom label in BFO2 Reference: [059-003])@en
INFO	lowercase_definition	BFO:0000066	IAO:0000115	b occurs_in c =def b is a process and c is a material entity or immaterial entity& there exists a spatiotemporal region r and b occupies_spatiotemporal_region r.& forall(t) if b exists_at t then c exists_at t & there exist spatial regions s and s’ where & b spatially_projects_onto s at t& c is occupies_spatial_region s’ at t& s is a proper_continuant_part_of s’ at t@en
INFO	lowercase_definition	BFO:0000067	IAO:0000115	[copied from inverse property 'occurs in'] b occurs_in c =def b is a process and c is a material entity or immaterial entity& there exists a spatiotemporal region r and b occupies_spatiotemporal_region r.& forall(t) if b exists_at t then c exists_at t & there exist spatial regions s and s’ where & b spatially_projects_onto s at t& c is occupies_spatial_region s’ at t& s is a proper_continuant_part_of s’ at t@en
INFO	lowercase_definition	BFO:0000140	IAO:0000115	b is a continuant fiat boundary = Def. b is an immaterial entity that is of zero, one or two dimensions and does not include a spatial region as part. (axiom label in BFO2 Reference: [029-001])@en
INFO	lowercase_definition	BFO:0000142	IAO:0000600	a one-dimensional continuant fiat boundary is a continuous fiat line whose location is defined in relation to some material entity. (axiom label in BFO2 Reference: [032-001])@en
INFO	lowercase_definition	BFO:0000144	IAO:0000115	b is a process_profile =Def. there is some process c such that b process_profile_of c (axiom label in BFO2 Reference: [093-002])@en
INFO	lowercase_definition	BFO:0000144	IAO:0000600	b process_profile_of c holds when b proper_occurrent_part_of c& there is some proper_occurrent_part d of c which has no parts in common with b & is mutually dependent on b& is such that b, c and d occupy the same temporal region (axiom label in BFO2 Reference: [094-005])@en
INFO	lowercase_definition	BFO:0000145	IAO:0000115	b is a relational quality = Def. for some independent continuants c, d and for some time t: b quality_of c at t & b quality_of d at t. (axiom label in BFO2 Reference: [057-001])@en
INFO	lowercase_definition	BFO:0000146	IAO:0000600	a two-dimensional continuant fiat boundary (surface) is a self-connected fiat surface whose location is defined in relation to some material entity. (axiom label in BFO2 Reference: [033-001])@en
INFO	lowercase_definition	BFO:0000147	IAO:0000600	a zero-dimensional continuant fiat boundary is a fiat point whose location is defined in relation to some material entity. (axiom label in BFO2 Reference: [031-001])@en
INFO	lowercase_definition	RO:0000052	IAO:0000115	a relation between a specifically dependent continuant (the characteristic) and any other entity (the bearer), in which the characteristic depends on the bearer for its existence.@en
INFO	lowercase_definition	RO:0000056	IAO:0000115	a relation between a continuant and a process, in which the continuant is somehow involved in the process@en
INFO	lowercase_definition	RO:0000057	IAO:0000115	a relation between a process and a continuant, in which the continuant is somehow involved in the process@en
INFO	lowercase_definition	RO:0000079	IAO:0000115	a relation between a function and an independent continuant (the bearer), in which the function specifically depends on the bearer for its existence@en
INFO	lowercase_definition	RO:0000080	IAO:0000115	a relation between a quality and an independent continuant (the bearer), in which the quality specifically depends on the bearer for its existence@en
INFO	lowercase_definition	RO:0000081	IAO:0000115	a relation between a role and an independent continuant (the bearer), in which the role specifically depends on the bearer for its existence@en
INFO	lowercase_definition	RO:0000085	IAO:0000115	a relation between an independent continuant (the bearer) and a function, in which the function specifically depends on the bearer for its existence@en
INFO	lowercase_definition	RO:0000086	IAO:0000115	a relation between an independent continuant (the bearer) and a quality, in which the quality specifically depends on the bearer for its existence@en
INFO	lowercase_definition	RO:0000087	IAO:0000115	a relation between an independent continuant (the bearer) and a role, in which the role specifically depends on the bearer for its existence@en
INFO	lowercase_definition	RO:0000091	IAO:0000115	a relation between an independent continuant (the bearer) and a disposition, in which the disposition specifically depends on the bearer for its existence@en
INFO	lowercase_definition	RO:0001000	IAO:0000115	a relation between two distinct material entities, the new entity and the old entity, in which the new entity begins to exist when the old entity ceases to exist, and the new entity inherits the significant portion of the matter of the old entity@en
INFO	lowercase_definition	RO:0001001	IAO:0000115	a relation between two distinct material entities, the old entity and the new entity, in which the new entity begins to exist when the old entity ceases to exist, and the new entity inherits the significant portion of the matter of the old entity@en
INFO	lowercase_definition	RO:0001015	IAO:0000115	a relation between two independent continuants, the location and the target, in which the target is entirely within the location@en
INFO	lowercase_definition	RO:0001025	IAO:0000115	a relation between two independent continuants, the target and the location, in which the target is entirely within the location@en
INFO	lowercase_definition	RO:0002000	IAO:0000115	a relation between a 2D immaterial entity (the boundary) and a material entity, in which the boundary delimits the material entity@en
INFO	lowercase_definition	RO:0002002	IAO:0000115	a relation between a material entity and a 2D immaterial entity (the boundary), in which the boundary delimits the material entity@en
INFO	lowercase_definition	RO:0002350	IAO:0000115	is member of is a mereological relation between a item and a collection.
INFO	lowercase_definition	RO:0002351	IAO:0000115	has member is a mereological relation between a collection and an item.
